y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	F_statistic	p-value	coefficient	covariants	memo	FDR
ACC1.rppa	Q	BK	1	0.0438589156989337	588	636.122827708182	0.0405409793638213	0.840496177965082	0.210261235191999	Disease	NA	0.929302066179042
ACC1.rppa	Q	EBV	1	0.0446587148423987	588	636.122027909039	0.0412803254332286	0.839068069790783	0.0444841888115447	Disease	NA	0.928965016603387
ACC1.rppa	Q	HAC	0	0	589	636.166686623881	NA	NA	NA	Disease	NA	NA
ACC1.rppa	Q	HBV	0	0	589	636.166686623881	NA	NA	NA	Disease	NA	NA
ACC1.rppa	Q	HHV5	1	0.391266662402813	588	635.775419961478	0.36186488226738	0.547704196713371	0.282306429058848	Disease	NA	0.799257521394098
ACC1.rppa	Q	HPV16	1	2.01980797097428	588	634.146878652907	1.8728265121414	0.171674339956309	-0.405180301999049	Disease	NA	0.434798669344646
ACC1.rppa	Q	HPV18	0	0	589	636.166686623881	NA	NA	NA	Disease	NA	NA
ACC1.rppa	Q	HPV33	1	0.0165447155884522	588	636.150141908293	0.0152924476866851	0.901624655108234	0.0913908308115941	Disease	NA	0.958802625729911
ACC1.rppa	Q	HPV45	1	1.05596990861341	588	635.110716715268	0.97764104733734	0.323188579274574	1.03170619261599	Disease	NA	0.616795690227569
ACC1.rppa	Q	Other.HPV	1	2.23911907874583	588	633.927567545135	2.07689661360059	0.150076256457227	-0.869237352707536	Disease	NA	0.401640862587637
ACC1.rppa	Q	Any.HPV	1	2.27030649250059	588	633.896380131381	2.10592812868512	0.147262570107051	-0.357170370102154	Disease	NA	0.398693431084401
ACC1.rppa	Q	Any.HHV	1	0.207863086655038	588	635.958823537226	0.19218774931583	0.66126299221072	0.0869760883400017	Disease	NA	0.856110638246519
ACC1.rppa	Q	AnyVirus	1	0.467979224688634	588	635.698707399192	0.432865099321525	0.510843912873916	-0.100309138738996	Disease	NA	0.780028706542597
ACC1.rppa	Q	BK.low	1	1.2410977258462	588	634.925588898035	1.14937163591742	0.284120540911331	0.790266531908911	Disease	NA	0.573578606435158
ACC1.rppa	Q	EBV.low	1	0.240098899932832	588	635.926587723948	0.22200385372437	0.637692063644125	-0.0438177841734734	Disease	NA	0.842786199363322
ACC1.rppa	Q	HAC.low	1	7.26806201253191	588	628.898624611349	6.79540437222264	0.00937108918710229	-0.492664400907237	Disease	NA	0.0653162951722074
ACC1.rppa	Q	HBV.low	1	0.304810978501337	588	635.86187564538	0.281867591411852	0.595680203346467	-0.211574264536573	Disease	NA	0.82027131007887
ACC1.rppa	Q	HHV5.low	1	1.02846545434977	588	635.138221169531	0.952135561994857	0.32957756437118	0.220725242409731	Disease	NA	0.623044271837257
ACC1.rppa	Q	HPV16.low	1	1.39489675220295	588	634.771789871678	1.2921167943855	0.256121253438984	-0.226402641807139	Disease	NA	0.541712931194945
ACC1.rppa	Q	HPV18.low	1	9.27171871715939	588	626.894967906722	8.69646573156241	0.00331497771690785	-0.788426280859859	Disease	NA	0.0286750704056982
ACC1.rppa	Q	HPV33.low	1	0.606262997091562	588	635.56042362679	0.560894966139633	0.454199355191175	0.221948607199537	Disease	NA	0.736952960745727
ACC1.rppa	Q	HPV45.low	0	0	589	636.166686623881	NA	NA	NA	Disease	NA	NA
ACC1.rppa	Q	Other.HPV.low	1	0.630051480374732	588	635.536635143506	0.582925121817232	0.445474269162684	0.210084671717116	Disease	NA	0.7315725794697
ACC1.rppa	Q	Any.HPV.low	1	1.40766056979339	588	634.759026054088	1.30396635741259	0.253954787456781	-0.175304579844153	Disease	NA	0.539581502778894
ACC1.rppa	Q	Any.HHV.low	1	0.202256522718358	588	635.964430101163	0.187002338070192	0.665581893535091	-0.0398080270866171	Disease	NA	0.85618591645352
ACC1.rppa	Q	AnyVirus.low	1	5.01190449632429	588	631.154782127557	4.66921890998695	0.0311109994404553	-0.18529038100911	Disease	NA	0.147040326803025
ACC_pS79.rppa	Q	BK	1	0.0103462545885122	588	566.581130306506	0.0107373814139453	0.917505186372022	0.102122596055998	Disease	NA	0.961917257307103
ACC_pS79.rppa	Q	EBV	1	0.0750974942861831	588	566.516379066809	0.0779453662275636	0.78019950812185	0.0576853176077478	Disease	NA	0.907732910153674
ACC_pS79.rppa	Q	HAC	0	0	589	566.591476561095	NA	NA	NA	Disease	NA	NA
ACC_pS79.rppa	Q	HBV	0	0	589	566.591476561095	NA	NA	NA	Disease	NA	NA
ACC_pS79.rppa	Q	HHV5	1	0.230570532596289	588	566.360906028499	0.239379999084534	0.624836726655028	0.216713640171042	Disease	NA	0.837133879071494
ACC_pS79.rppa	Q	HPV16	1	2.39770208014318	588	564.193774480952	2.49887341352042	0.114465507297752	-0.441459526304085	Disease	NA	0.34521166825033
ACC_pS79.rppa	Q	HPV18	0	0	589	566.591476561095	NA	NA	NA	Disease	NA	NA
ACC_pS79.rppa	Q	HPV33	1	0.0670173225473718	588	566.524459238547	0.0695577834553155	0.792074139203156	0.183935903115941	Disease	NA	0.910416959850232
ACC_pS79.rppa	Q	HPV45	1	0.795579681575759	588	565.795896879519	0.826801423174973	0.363571614599364	0.895513438775993	Disease	NA	0.657913919164912
ACC_pS79.rppa	Q	Other.HPV	1	3.00281824674994	588	563.588658314345	3.13288264950172	0.0772461202853043	-1.00661711070254	Disease	NA	0.273558015468998
ACC_pS79.rppa	Q	Any.HPV	1	2.88197268051385	588	563.709503880581	3.00615817983643	0.0834728289256763	-0.402418657658123	Disease	NA	0.284418395144317
ACC_pS79.rppa	Q	Any.HHV	1	0.203692136395603	588	566.387784424699	0.211464617518667	0.645791847871238	0.0860990416459698	Disease	NA	0.847761354527125
ACC_pS79.rppa	Q	AnyVirus	1	0.491938711138346	588	566.099537849957	0.510970143603995	0.475002888979457	-0.102844889107662	Disease	NA	0.753211164477073
ACC_pS79.rppa	Q	BK.low	1	1.79972374782244	588	564.791752813272	1.87367743676927	0.171577176532965	0.951641830162438	Disease	NA	0.434798669344646
ACC_pS79.rppa	Q	EBV.low	1	0.875069846503493	588	565.716406714591	0.90953888491985	0.340628681346842	-0.0836520688587534	Disease	NA	0.635185135662385
ACC_pS79.rppa	Q	HAC.low	1	7.57282227582607	588	559.018654285269	7.96542201955472	0.00492919487857726	-0.502887397564008	Disease	NA	0.0396892521347114
ACC_pS79.rppa	Q	HBV.low	1	0.0853264775221305	588	566.506150083573	0.0885638554420128	0.766116029647768	-0.111941067973144	Disease	NA	0.905606024337538
ACC_pS79.rppa	Q	HHV5.low	1	1.03801726435393	588	565.553459296741	1.0792156628289	0.299300074597082	0.221747859617978	Disease	NA	0.591395009837063
ACC_pS79.rppa	Q	HPV16.low	1	1.66106650073914	588	564.930410060356	1.72889808203149	0.189064258068206	-0.247060871190006	Disease	NA	0.458670288012636
ACC_pS79.rppa	Q	HPV18.low	1	9.64642249870167	588	556.945054062393	10.1843016431584	0.00149194293700973	-0.804200073055818	Disease	NA	0.0159102617023098
ACC_pS79.rppa	Q	HPV33.low	1	0.330920071793116	588	566.260556489302	0.34362450286263	0.55796947194772	0.163977193043465	Disease	NA	0.804923366108557
ACC_pS79.rppa	Q	HPV45.low	0	0	589	566.591476561095	NA	NA	NA	Disease	NA	NA
ACC_pS79.rppa	Q	Other.HPV.low	1	0.400139155723991	588	566.191337405371	0.415551789689877	0.519416406044464	0.167421748773174	Disease	NA	0.788722520917518
ACC_pS79.rppa	Q	Any.HPV.low	1	1.71780980165136	588	564.873666759443	1.78813816754029	0.181670230614433	-0.193656388128507	Disease	NA	0.448794539643436
ACC_pS79.rppa	Q	Any.HHV.low	1	0.593687456422799	588	565.997789104672	0.616766056504945	0.432567905278131	-0.068202190361988	Disease	NA	0.722806843091425
ACC_pS79.rppa	Q	AnyVirus.low	1	6.84271621931441	588	559.74876034178	7.18807690525322	0.00754492096072716	-0.216503910817243	Disease	NA	0.0559164699317552
AMPK_alpha.rppa	Q	BK	1	0.0010520717121949	588	313.656492072222	0.00197227917293725	0.964592389045628	0.0325651391199999	Disease	NA	0.986045217766037
AMPK_alpha.rppa	Q	EBV	1	0.00564582714497419	588	313.651898316789	0.0105841742997897	0.918093750583605	0.0158167173468895	Disease	NA	0.962173270491595
AMPK_alpha.rppa	Q	HAC	0	0	589	313.657544143934	NA	NA	NA	Disease	NA	NA
AMPK_alpha.rppa	Q	HBV	0	0	589	313.657544143934	NA	NA	NA	Disease	NA	NA
AMPK_alpha.rppa	Q	HHV5	1	0.0944567636866509	588	313.563087380247	0.177127280866445	0.674007502301216	-0.138707797737881	Disease	NA	0.862655502258175
AMPK_alpha.rppa	Q	HPV16	1	0.469097331608509	588	313.188446812326	0.880713301506587	0.348391706358559	-0.195265161153152	Disease	NA	0.640820557976178
AMPK_alpha.rppa	Q	HPV18	0	0	589	313.657544143934	NA	NA	NA	Disease	NA	NA
AMPK_alpha.rppa	Q	HPV33	1	0.434389333005697	588	313.223154810928	0.815459916944934	0.366880713153526	0.468287481891304	Disease	NA	0.661332072613517
AMPK_alpha.rppa	Q	HPV45	1	1.48651200708139	588	312.171032136853	2.79996851143021	0.0947980269067546	1.22409317583999	Disease	NA	0.30911728449345
AMPK_alpha.rppa	Q	Other.HPV	1	0.20967907634838	588	313.447865067586	0.393339086441897	0.530792882564731	-0.265997363893183	Disease	NA	0.792517442573779
AMPK_alpha.rppa	Q	Any.HPV	1	0.0617907258908303	588	313.595753418043	0.115859179940406	0.733691242719456	-0.0589243535733848	Disease	NA	0.889342009613085
AMPK_alpha.rppa	Q	Any.HHV	1	0.00382098408221054	588	313.653723159852	0.0071631180325405	0.932580216897161	-0.0117923076241895	Disease	NA	0.969896460973085
AMPK_alpha.rppa	Q	AnyVirus	1	0.0884158876682477	588	313.569128256266	0.165796110854516	0.68402347113821	-0.0436005904358129	Disease	NA	0.86591644357451
AMPK_alpha.rppa	Q	BK.low	1	0.729084770969564	588	312.928459372965	1.36996758361039	0.242291604942504	0.605702844636272	Disease	NA	0.525868007983844
AMPK_alpha.rppa	Q	EBV.low	1	2.53137776619002	588	311.126166377744	4.78407246760652	0.0291172423434872	-0.142276707828536	Disease	NA	0.139304066965245
AMPK_alpha.rppa	Q	HAC.low	1	11.1751398289878	588	302.482404314946	21.7235188748469	3.89919611628094e-06	-0.610897507142857	Disease	NA	0.000294750776780133
AMPK_alpha.rppa	Q	HBV.low	1	0.0946355876652092	588	313.562908556269	0.177462716503529	0.673716813936726	0.117889405873144	Disease	NA	0.862655502258175
AMPK_alpha.rppa	Q	HHV5.low	1	0.194504115006225	588	313.463040028928	0.364854560247696	0.546055387970078	0.095989017203785	Disease	NA	0.799257521394098
