y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	F_statistic	p-value	coefficient	covariants	memo	FDR
ACVR1B.RSEM	Q	BK.int	1	1.33253324476764	40	3.37378511677476	15.7986735805096	0.000286898083424109	-1.29060704939945	Disease	NA	0.0686834011717318
ACVR1B.RSEM	Q	EBV.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HAC.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HBV.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HHV1.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HHV5.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV16.int	1	0.0457660969134688	40	4.66055226462893	0.392795482722584	0.534394513685349	0.0667434776605547	Disease	NA	0.927377358372263
ACVR1B.RSEM	Q	HPV18.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV31.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV33.int	1	0.447550448209586	40	4.25876791333282	4.20356739148382	0.0469323920645734	-0.402455759555829	Disease	NA	0.785407035738881
ACVR1B.RSEM	Q	HPV35.int	1	0.126758213718301	40	4.5795601478241	1.10716496455257	0.299014267780887	0.360810353768241	Disease	NA	0.925155342720628
ACVR1B.RSEM	Q	HPV39.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV45.int	1	0.322055229671962	40	4.38426313187044	2.93828376614398	0.0942427860216288	0.634483283538623	Disease	NA	0.875268828177397
ACVR1B.RSEM	Q	HPV56.int	1	0.00420630928053889	40	4.70211205226186	0.0357822972637628	0.850922347722946	0.0725112860227508	Disease	NA	0.984357315762637
ACVR1B.RSEM	Q	HPV58.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV6.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV6b.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPVx.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	Merkel.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	ParvoB19.int	0	0	41	4.7063183615424	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	Any.int	1	0.0304580260441814	40	4.67586033549822	0.260555481633615	0.612544353275702	-0.0562037046188161	Disease	NA	0.929297326832719
ACVR2A.RSEM	Q	BK.int	1	0.118694664404236	40	8.12263589772226	0.584513036894934	0.449035770838645	0.385186098535884	Disease	NA	0.925155342720628
ACVR2A.RSEM	Q	EBV.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HAC.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HBV.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HHV1.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HHV5.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV16.int	1	0.629958363956121	40	7.61137219817038	3.31061652251114	0.0763240914043948	0.247624046939667	Disease	NA	0.808457843175392
ACVR2A.RSEM	Q	HPV18.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV31.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV33.int	1	0.241276541617474	40	8.00005402050903	1.20637456196638	0.278618843204019	-0.295498103796414	Disease	NA	0.925155342720628
ACVR2A.RSEM	Q	HPV35.int	1	0.296818018315976	40	7.94451254381052	1.49445553357316	0.228681027512557	0.552123289600349	Disease	NA	0.916396343821337
ACVR2A.RSEM	Q	HPV39.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV45.int	1	0.281294029212945	40	7.96003653291355	1.41353134775116	0.241481471372295	-0.592973470330826	Disease	NA	0.925155342720628
ACVR2A.RSEM	Q	HPV56.int	1	2.5925313714481e-05	40	8.24130463681279	0.00012583111464501	0.991105722201977	0.00569268321116384	Disease	NA	0.993595937584394
ACVR2A.RSEM	Q	HPV58.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV6.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV6b.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPVx.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	Merkel.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	ParvoB19.int	0	0	41	8.2413305621265	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	Any.int	1	0.458860501321033	40	7.78247006080547	2.3584311805167	0.132480476999436	0.218149591181464	Disease	NA	0.910079461603883
AKT1.RSEM	Q	BK.int	1	0.124479378185307	40	3.77899229429904	1.31759335284272	0.257843342192736	0.394460673238327	Disease	NA	0.925155342720628
AKT1.RSEM	Q	EBV.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HAC.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HBV.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HHV1.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HHV5.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV16.int	1	0.312135850591861	40	3.59133582189249	3.47654317024999	0.0695941850484104	0.174304548480911	Disease	NA	0.808457843175392
AKT1.RSEM	Q	HPV18.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV31.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV33.int	1	0.0955837677824998	40	3.80788790470185	1.00406073051128	0.322353355361829	0.18598984037115	Disease	NA	0.925155342720628
AKT1.RSEM	Q	HPV35.int	1	0.0133341308467343	40	3.89013754163761	0.137107037517456	0.713127659174494	0.117023556438482	Disease	NA	0.954021363054944
AKT1.RSEM	Q	HPV39.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV45.int	1	0.313232425876477	40	3.59023924660787	3.48982231390206	0.0690848283914991	-0.625731997220533	Disease	NA	0.808457843175392
AKT1.RSEM	Q	HPV56.int	1	0.000155617714472367	40	3.90331605476988	0.00159472317679427	0.968344414167378	0.0139471195266438	Disease	NA	0.991584136312393
AKT1.RSEM	Q	HPV58.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV6.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPV6b.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	HPVx.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	Merkel.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	ParvoB19.int	0	0	41	3.90347167248435	NA	NA	NA	Disease	NA	NA
AKT1.RSEM	Q	Any.int	1	0.522595379857842	40	3.38087629262651	6.1829577260498	0.0171720375885297	0.2328074365139	Disease	NA	0.604556735102061
APC.RSEM	Q	BK.int	1	0.018469897907226	40	2.52230470874836	0.292905101325228	0.591366539427809	-0.151945294050301	Disease	NA	0.927377358372263
APC.RSEM	Q	EBV.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HAC.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HBV.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HHV1.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HHV5.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV16.int	1	0.0208609370567423	40	2.51991366959885	0.331137329161966	0.568213448217149	0.0450613086503862	Disease	NA	0.927377358372263
APC.RSEM	Q	HPV18.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV31.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV33.int	1	0.0964518763537816	40	2.44432273030181	1.57838202227694	0.216281972519326	0.186832527540262	Disease	NA	0.910079461603883
APC.RSEM	Q	HPV35.int	1	0.0280127780156132	40	2.51276182863998	0.44592810502498	0.508109833128924	-0.169616862735234	Disease	NA	0.927377358372263
APC.RSEM	Q	HPV39.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV45.int	1	0.763394424775436	40	1.77738018188015	17.1802168733062	0.000171426872368263	-0.976853638458339	Disease	NA	0.0512994915562026
APC.RSEM	Q	HPV56.int	1	0.000583303926865675	40	2.54019130272872	0.00918519681945337	0.924126652835289	0.0270024056073153	Disease	NA	0.990808607038577
APC.RSEM	Q	HPV58.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV6.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPV6b.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	HPVx.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	Merkel.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	ParvoB19.int	0	0	41	2.54077460665559	NA	NA	NA	Disease	NA	NA
APC.RSEM	Q	Any.int	1	0.00047109658704203	40	2.54030351006855	0.00741795750271302	0.931794698895015	-0.00698986913254812	Disease	NA	0.990808607038577
AR.RSEM	Q	BK.int	1	0.512825864717087	40	223.871924667904	0.0916284371928857	0.763685663641783	0.800644946837462	Disease	NA	0.958136159818594
AR.RSEM	Q	EBV.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HAC.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HBV.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HHV1.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HHV5.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HPV16.int	1	2.54094741056173	40	221.843803122059	0.458150712312426	0.502385346083616	-0.497318634050588	Disease	NA	0.927377358372263
AR.RSEM	Q	HPV18.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HPV31.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HPV33.int	1	0.0693666922356044	40	224.315383840385	0.0123694935314759	0.911999506919038	-0.158442848490087	Disease	NA	0.990808607038577
AR.RSEM	Q	HPV35.int	1	2.90915165016384	40	221.475598882457	0.525412580860937	0.472761042842117	-1.72851883716625	Disease	NA	0.927377358372263
AR.RSEM	Q	HPV39.int	0	0	41	224.384750532621	NA	NA	NA	Disease	NA	NA
AR.RSEM	Q	HPV45.int	1	1.070983695591	40	223.31376683703	0.191834782200881	0.663750110011081	-1.15703483935825	Disease	NA	0.947141939115945
