y	y_type	x	degrees_freedom	deviance	residual_degrees_freedom	residual_deviance	F_statistic	p-value	coefficient	covariants	memo	FDR
ACVR1B.RSEM	Q	BK	1	0.732080499150356	455	72.6226679628321	4.58667570962677	0.0327518568726476	-0.858445522078438	Disease	NA	0.216596534124637
ACVR1B.RSEM	Q	EBV	1	1.62444716373658	455	71.7303012982459	10.3042012388454	0.00142119636432818	-1.27662571649295	Disease	NA	0.019727228648153
ACVR1B.RSEM	Q	HAC	0	0	456	73.3547484619825	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HBV	0	0	456	73.3547484619825	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HHV5	1	0.0138496695674348	455	73.340898792415	0.0859220401841403	0.769560541591616	0.0530147602043178	Disease	NA	0.934161656339083
ACVR1B.RSEM	Q	HPV16	1	2.16294557524441	455	71.191802886738	13.8237858409333	0.000225820912436123	0.254023332920964	Disease	NA	0.00426801524504272
ACVR1B.RSEM	Q	HPV18	0	0	456	73.3547484619825	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HPV33	1	0.0198840392949791	455	73.3348644226875	0.12336884987022	0.725571620218278	0.0581402328869286	Disease	NA	0.922192673211089
ACVR1B.RSEM	Q	HPV45	1	0.475474237622308	455	72.8792742243601	2.96848151165915	0.085580953273757	0.691825898353806	Disease	NA	0.37177187060846
ACVR1B.RSEM	Q	Other.HPV	1	0.233023773971752	455	73.1217246880107	1.44999065065175	0.229155485758408	0.242559868812607	Disease	NA	0.598035864359335
ACVR1B.RSEM	Q	Any.HPV	1	2.61013695711914	455	70.7446115048633	16.7873183586225	4.9504419517627e-05	0.2484729440726	Disease	NA	0.00116954191110394
ACVR1B.RSEM	Q	Any.HHV	1	0.172979921291272	455	73.1817685406912	1.07548458799224	0.300260702256853	-0.171061979295522	Disease	NA	0.683269040071074
ACVR1B.RSEM	Q	AnyVirus	1	1.70136728988317	455	71.6533811720993	10.8037067369861	0.0010913854938757	0.18556495105939	Disease	NA	0.0157396197128821
ACVR1B.RSEM	Q	BK.low	1	0.0373482974914054	455	73.317400164491	0.231779568294345	0.630438886802489	0.136991040186172	Disease	NA	0.877482962212301
ACVR1B.RSEM	Q	EBV.low	1	0.0872172446622699	455	73.2675312173202	0.54162936381227	0.462137474783456	0.0315716719509174	Disease	NA	0.794789579647634
ACVR1B.RSEM	Q	HAC.low	1	0.0671004572136837	455	73.2876480047688	0.416587363128907	0.518970151158079	-0.0416959532890463	Disease	NA	0.828944106877085
ACVR1B.RSEM	Q	HBV.low	0	0	456	73.3547484619825	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	HHV5.low	1	0.0399093650484446	455	73.314839096934	0.247681933435515	0.618952479619904	0.046879843235188	Disease	NA	0.873000139165387
ACVR1B.RSEM	Q	HPV16.low	1	0.0532634569092494	455	73.3014850050732	0.330619125820318	0.565578958359139	-0.0344918891329245	Disease	NA	0.848888003165277
ACVR1B.RSEM	Q	HPV18.low	1	0.00162890970162266	455	73.3531195522808	0.010103918125937	0.919977172283436	-0.0097746079550857	Disease	NA	0.977023172949518
ACVR1B.RSEM	Q	HPV33.low	1	0.00111980540168588	455	73.3536286565808	0.00694596118962911	0.933615913986748	0.00813016755087988	Disease	NA	0.982595177938573
ACVR1B.RSEM	Q	HPV45.low	0	0	456	73.3547484619825	NA	NA	NA	Disease	NA	NA
ACVR1B.RSEM	Q	Other.HPV.low	1	0.670176828384299	455	72.6845716335982	4.19525698592552	0.0411105735203825	0.163954411928858	Disease	NA	0.24853210355504
ACVR1B.RSEM	Q	Any.HPV.low	1	0.155880287424964	455	73.1988681745575	0.968942997987649	0.325467065805857	-0.0497867736156714	Disease	NA	0.703665928385579
ACVR1B.RSEM	Q	Any.HHV.low	1	0.0396520608011741	455	73.3150964011813	0.246084211167231	0.620085439463211	0.0207484030941933	Disease	NA	0.873911622100624
ACVR1B.RSEM	Q	AnyVirus.low	1	0.12861348038696	455	73.2261349815955	0.799156388504936	0.371818321048125	-0.034048834338146	Disease	NA	0.737679331980009
ACVR2A.RSEM	Q	BK	1	0.0236124610457296	455	132.065359131187	0.081351157082265	0.775604432053359	-0.15417144664287	Disease	NA	0.935257056918607
ACVR2A.RSEM	Q	EBV	1	0.0962255063084001	455	131.992746085925	0.33170463278202	0.564941808854487	0.310710475799766	Disease	NA	0.848888003165277
ACVR2A.RSEM	Q	HAC	0	0	456	132.088971592233	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HBV	0	0	456	132.088971592233	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HHV5	1	0.213783467187682	455	131.875188125045	0.737602569166851	0.390882163936269	-0.208287953803683	Disease	NA	0.754249248089813
ACVR2A.RSEM	Q	HPV16	1	5.81965717311144	455	126.269314419122	20.9706057718542	6.02806798559295e-06	0.416676986840155	Disease	NA	0.000177432722428396
ACVR2A.RSEM	Q	HPV18	0	0	456	132.088971592233	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HPV33	1	0.078961283480055	455	132.010010308753	0.27215651221749	0.602142666201506	-0.115859476054443	Disease	NA	0.864917725731843
ACVR2A.RSEM	Q	HPV45	1	0.881304128186457	455	131.207667464046	3.05617336299891	0.081105335040128	-0.941881404087844	Disease	NA	0.360903665587484
ACVR2A.RSEM	Q	Other.HPV	1	0.104832684651086	455	131.984138907582	0.361398512814058	0.548029930608641	0.162692370516847	Disease	NA	0.843536837798658
ACVR2A.RSEM	Q	Any.HPV	1	3.99373649231083	455	128.095235099922	14.1859305116536	0.000187341061439881	0.307352790988948	Disease	NA	0.00367018228476422
ACVR2A.RSEM	Q	Any.HHV	1	0.0868906257077242	455	132.002080966525	0.29950463210531	0.584461461135286	-0.121238933543624	Disease	NA	0.858690791421795
ACVR2A.RSEM	Q	AnyVirus	1	2.58645725453815	455	129.502514337695	9.0873760778582	0.00271765276258542	0.228796599081215	Disease	NA	0.0333074780561237
ACVR2A.RSEM	Q	BK.low	1	0.0197006353927236	455	132.06927095684	0.0678718754086147	0.794578766948137	-0.0994939963277417	Disease	NA	0.939527153835544
ACVR2A.RSEM	Q	EBV.low	1	0.317155841365775	455	131.771815750867	1.09511967334698	0.295895229968459	-0.06020502729837	Disease	NA	0.678518372169053
ACVR2A.RSEM	Q	HAC.low	1	0.374324814680449	455	131.714646777553	1.29308163402091	0.256079311022836	-0.098481686418485	Disease	NA	0.635592716788952
ACVR2A.RSEM	Q	HBV.low	0	0	456	132.088971592233	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	HHV5.low	1	0.140341032742242	455	131.948630559491	0.483939618220821	0.486998381611692	-0.0879105658867875	Disease	NA	0.813022402774331
ACVR2A.RSEM	Q	HPV16.low	1	0.257744127761896	455	131.831227464471	0.889573588801396	0.346093412592609	-0.0758746492389321	Disease	NA	0.71787189307686
ACVR2A.RSEM	Q	HPV18.low	1	1.63394375986161	455	130.455027832371	5.69885594361548	0.0173833731929884	-0.309577504157694	Disease	NA	0.141872029854594
ACVR2A.RSEM	Q	HPV33.low	1	0.0365723684402042	455	132.052399223793	0.126013822831738	0.722765869927574	0.046462733853013	Disease	NA	0.921415326063332
ACVR2A.RSEM	Q	HPV45.low	0	0	456	132.088971592233	NA	NA	NA	Disease	NA	NA
ACVR2A.RSEM	Q	Other.HPV.low	1	0.463853678579483	455	131.625117913653	1.60344337842961	0.206063812500623	0.136401424673866	Disease	NA	0.577306386239101
ACVR2A.RSEM	Q	Any.HPV.low	1	1.15144273423391	455	130.937528857999	4.00119391778504	0.0460618441405752	-0.135313010348392	Disease	NA	0.26507705498206
ACVR2A.RSEM	Q	Any.HHV.low	1	0.437221109886593	455	131.651750482346	1.51107451491939	0.219610513009207	-0.0688973243423443	Disease	NA	0.590531890247924
ACVR2A.RSEM	Q	AnyVirus.low	1	2.32855958223786	455	129.760412009995	8.16500651860304	0.00446642814584	-0.14487807956215	Disease	NA	0.050756150226935
AKT1.RSEM	Q	BK	1	0.0600630029869578	455	39.8200424523311	0.686304299945967	0.40785861441541	0.245887720756156	Disease	NA	0.767423754364609
AKT1.RSEM	Q	EBV	1	0.00556127475098833	455	39.8745441805671	0.0634585313437357	0.801224553176741	-0.0746961072526308	Disease	NA	0.939953404265821
